auction_url,quote_id,quote_max_price,quote_model,quote_year
,,33 000 €,"Karmann-Ghia 1200 cabriolet (type 14, phares bas)",1958
,,"(None,)","(None,)","(None,)"
,,23 000 €,Karmann-Ghia 1200/1300 cabriolet,1960
cote.encheres.php?idCote=6950,6950,22 000 €,Karmann-Ghia 1500/1600 cabr. (type 14),1967
cote.encheres.php?idCote=6951,6951,21 000 €,Karmann-Ghia 1600 cabriolet (type14),1972
,,12 000 €,Karmann-Ghia 1500 coupé (type 34),1962
,,12 000 €,Karmann-Ghia 1500 S coupé (type 34),1964
cote.encheres.php?idCote=6954,6954,12 500 €,Karmann-Ghia 1600 L coupé (type 34),1966
,,13 000 €,Karmann-Ghia 1600 LE coupé (type 34),1968
,,8 500 €,1500 coach Typ 31 (notchback),1962
,,9 000 €,1500 S coach (notchback),1964
,,9 000 €,1600 L coach (notchback),1966
,,8 000 €,1600 LE coach (notchback),1970
cote.encheres.php?idCote=6957,6957,6 000 €,1600 TL coupé (fastback),1966
,,5 500 €,1600 T / TA coupé (fastback),1970
cote.encheres.php?idCote=6959,6959,5 000 €,1600 E coupé (fastback),1970
,,7 000 €,1500 Variant Typ 36 break ,1962
,,7 500 €,1500 S Variant break,1964
,,"(None,)","(None,)","(None,)"
cote.encheres.php?idCote=9532,9532,7 500 €,1600 L Variant break,1966
,,7 000 €,1600 L / LE Variant break,1970
cote.encheres.php?idCote=8566,8566,55 000 €,Typ 2 fourgon / Combi,1950
cote.encheres.php?idCote=12117,12117,22 000 €,Typ 2 fourgon,1955
cote.encheres.php?idCote=11041,11041,40 000 €,Typ 22 Bus 8/9 places (standard),1955
cote.encheres.php?idCote=8567,8567,36 000 €,Typ 23 Combi,1955
cote.encheres.php?idCote=11045,11045,62 000 €,Typ 23 Camping-car Westfalia,1960
cote.encheres.php?idCote=8568,8568,60 000 €,Typ 24 Bus De Luxe (23 fenêtres),1955
cote.encheres.php?idCote=8569,8569,48 000 €,Typ 24 Bus de Luxe (21 fenêtres),1964
cote.encheres.php?idCote=11042,11042,32 000 €,Typ 26 Pick-up,1955
cote.encheres.php?idCote=11044,11044,36 000 €,Typ 28 Bus 7 places,1955
cote.encheres.php?idCote=8570,8570,12 000 €,Typ 2 fourgon tôlé (bay-window),1968
cote.encheres.php?idCote=8571,8571,17 000 €,Typ 2 Combi,1968
cote.encheres.php?idCote=8572,8572,18 500 €,Typ 2 Bus L (Clipper),1968
cote.encheres.php?idCote=8573,8573,24 500 €,Typ 2 Camping,1968
cote.encheres.php?idCote=11835,11835,7 000 €,Transporter Syncro 2 litres 4 x 4,1985
,,"(None,)","(None,)","(None,)"
cote.encheres.php?idCote=6962,6962,2 500 €,411 / 411 E 2 portes,1969
,,2 800 €,411 L / 411 LE 2 portes,1969
,,2 500 €,411 L / 411 LE 4 portes,1969
,,2 500 €,411 Variant break,1970
,,2 000 €,412 LE / 412 LS 2 portes,1973
,,2 000 €,412 LE / 412 LS 4 portes,1973
,,2 000 €,412 Variant break,1973
cote.encheres.php?idCote=11487,11487,17 000 €,SP-2 coupé (VW do Brasil),1972
,,14 000 €,Typ 147 fourgon postal (Fridolin),1965
cote.encheres.php?idCote=6969,6969,12 000 €,181 torpédo,1970
cote.encheres.php?idCote=9542,9542,4 000 €,183 Iltis 4 x 4 torpédo,1978
,,3 000 €,"K 70 / K 70 L berline 1,6 l",1970
,,3 500 €,"K 70 LS berline 1,8 l",1973
,,3 000 €,Passat TS 2 / 3 / 4 portes (85 ch),1974
cote.encheres.php?idCote=12283,12283,3 500 €,Golf I 3 ou 5 portes (1.1 / 1.3 / 1.5 / 1.6),1975
cote.encheres.php?idCote=8549,8549,23 000 €,Golf GTi 1600 (4 vitesses),1976
,,"(None,)","(None,)","(None,)"
cote.encheres.php?idCote=8574,8574,18 000 €,Golf GTi 1600 (5 vitesses),1980
cote.encheres.php?idCote=8550,8550,40 000 €,Golf GTi 16 S Oettinger,1981
cote.encheres.php?idCote=8575,8575,17 000 €,Golf GTi 1800 / Rabbit GTi 3 portes,1983
cote.encheres.php?idCote=12284,12284,7 000 €,Golf GL / GLS Cabriolet (1.1 / 1.3 / 1.6),1979
cote.encheres.php?idCote=11490,11490,9 000 €,Golf GLi Cabriolet,1980
,,6 000 €,Jetta GLi 1.6 4 portes,1978
,,5 500 €,Jetta GLi 1.8 4 portes (112 ch),1983
cote.encheres.php?idCote=9545,9545,8 000 €,Golf II GTi 16 V 3 ou 5 portes (139 ch),1986
,,8 500 €,Golf II GTi (EV),1984
,,6 000 €,Golf II GTi 3 ou 5 portes (PB),1987
cote.encheres.php?idCote=11738,11738,12 000 €,Golf II 1.8 Syncro 4 x 4,1988
cote.encheres.php?idCote=9546,9546,26 000 €,Golf II Rallye 4 x 4 (160 ch),1989
cote.encheres.php?idCote=9547,9547,14 000 €,Golf II GTi G 60 3 ou 5 portes (160 ch),1990
,,9 500 €,Golf II Country 5 portes 4 x 4 (98 ch),1990
,,3 000 €,Golf III GTi 8V 3 ou 5 portes,1993
,,5 000 €,Golf III GTi 16 V 3 portes,1993
,,"(None,)","(None,)","(None,)"
cote.encheres.php?idCote=12541,12541,3 500 €,Golf III Cabriolet,1994
,,4 500 €,Golf IV Cabriolet,1998
,,4 000 €,Golf III GTi 20th Anniversary,1996
cote.encheres.php?idCote=11985,11985,6 500 €,Golf III VR 6 2.8 (174 ch),1992
cote.encheres.php?idCote=11986,11986,7 500 €,Golf III VR 6 2.9 Syncro (190 ch),1996
,,5 500 €,Golf IV V6 4-Motion 3 ou 5 portes,1998
cote.encheres.php?idCote=12286,12286,20 000 €,Golf IV R 32 3 ou 5 portes,2002
,,16 500 €,Golf V R 32 3 ou 5 portes,2005
,,2 500 €,Jetta II GT 4 portes,1984
,,3 500 €,Jetta II GT 16V / GTX 16S 4 portes,1987
,,4 500 €,Vento VR6 4 portes,1992
,,4 000 €,Scirocco L / GT 1100 / 1300,1974
cote.encheres.php?idCote=9541,9541,6 500 €,Scirocco TS / GT 1500 / 1600,1974
,,9 500 €,Scirocco GLi / GTi,1977
cote.encheres.php?idCote=9549,9549,3 500 €,Scirocco II GLi / GTi / GTX (112 ch),1983
,,4 500 €,Scirocco II GTX 16 V (139 ch),1985
,,"(None,)","(None,)","(None,)"
,,4 500 €,Corrado 115 ch,1989
cote.encheres.php?idCote=11488,11488,4 800 €,Corrado 16 V,1989
,,6 000 €,Corrado G 60,1989
cote.encheres.php?idCote=11438,11438,7 500 €,Corrado VR 6,1992
,,2 000 €,Derby CL / CLS coach,1977
cote.encheres.php?idCote=12417,12417,2 000 €,Polo (I) coach,1976
,,2 400 €,Polo GT 1.3 (60 ch),1980
,,2 500 €,Polo II Coupé GT 1.3 (75 ch),1983
,,5 500 €,Polo II Coupé G 40 (115 ch),1987
cote.encheres.php?idCote=12282,12282,4 000 €,Polo III Coupé G 40,1991
cote.encheres.php?idCote=12472,12472,9 000 €,Lupo GTi 3 portes,2000
cote.encheres.php?idCote=12287,12287,42 500 €,New Beetle RSi 32V,2000
,,8 500 €,New Beetle Cabriolet,2003
